stress_group,stress_level,stress_parameter,stress_value,seed,method_label,mean_error_m,median_error_m,p90_error_m,failure_rate,zone_accuracy,trajectory_smoothness_m_per_step,notes
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,108,static_fusion,0.8899818913520846,0.4792958777300186,2.467465619673124,0.11,0.79,0.8005380832098571,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,108,vlp_only,0.8899818913520846,0.4792958777300186,2.467465619673124,0.11,0.79,0.8005380832098571,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,108,wifi_only,2.364207132719163,1.5085420999625845,5.506873293047176,0.42,0.26,3.530034602535597,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,109,adaptive_fusion,0.6203649500976247,0.4729181780379952,0.946783541884028,0.03,0.9,0.5254808137598922,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,109,graph_diffusion_3,1.001016738994073,0.7963098907289327,1.8460325151642745,0.09,0.59,1.2217104743967384,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,109,static_fusion,0.9404436492587877,0.4804093700794947,2.1247616926091863,0.11,0.81,1.2708234184182,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,109,vlp_only,0.9404436492587877,0.4804093700794947,2.1247616926091863,0.11,0.81,1.2708234184182,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,109,wifi_only,1.6936229195084953,1.3460134649028657,3.369684477204956,0.32,0.38,2.343074607203274,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,110,adaptive_fusion,0.6854221253801025,0.4231273342742086,1.4147059515394873,0.04,0.77,0.6347580236479282,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,110,graph_diffusion_3,1.0101125876020407,0.7804479375790077,1.9632517314490296,0.08,0.6,1.2592075811876222,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,110,static_fusion,0.920907008672166,0.4224467903698636,2.7964836961704,0.14,0.72,1.109487685377624,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,110,vlp_only,0.920907008672166,0.4224467903698636,2.7964836961704,0.14,0.72,1.109487685377624,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,110,wifi_only,2.07623654140176,1.4738864903981184,4.813460861405318,0.37,0.35,2.8192381332265555,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,101,adaptive_fusion,0.5730375989599916,0.4502513430133578,1.0055069188466277,0.03,0.89,0.494585757968259,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,101,graph_diffusion_3,0.9732586502515304,0.8263967479816503,1.871738129317441,0.07,0.64,1.2575214755294644,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,101,static_fusion,0.6687505634050117,0.4621360452191105,1.147504710556281,0.06,0.85,0.7355440978915595,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,101,vlp_only,0.6687505634050117,0.4621360452191105,1.147504710556281,0.06,0.85,0.7355440978915595,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,101,wifi_only,1.8853963306247412,1.5786553619184334,3.505148215478899,0.35,0.27,2.613727830747695,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,102,adaptive_fusion,0.5614174994201913,0.4632878560887047,0.820116674704623,0.04,0.93,0.5450637802259628,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,102,graph_diffusion_3,1.1147025759142777,0.9206233292610588,2.0975035370913533,0.11,0.53,1.462669575142073,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
mixed_dynamic,nominal,wifi_sigma_db+blockage_prob,1.0,102,static_fusion,0.6341576803514319,0.4632878560887047,0.8577546135421579,0.07,0.9,0.7736515197452964,"exact overrides: {'wifi_model.noisy_sigma_db': 6.0, 'vlp_model.blockage_prob': 0.2}; source scenario=s4_mixed_dynamic"
