scenario,signal_variant,method,mean_error_m,median_error_m,p90_error_m,zone_accuracy,failure_rate,trajectory_smoothness_m_per_step,wifi_event_recovery_steps,vlp_event_recovery_steps
s3_vlp_blocked,raw,wifi_only,1.1911889807599452,0.9980954368542334,2.386653611413091,0.5,0.14,1.654648921504455,0.0,0.6666666666666666
s3_vlp_blocked,raw,vlp_only,1.1517575853600275,0.5853322379312011,2.8761749647411783,0.65,0.22,1.434473844064955,0.0,2.6666666666666665
s3_vlp_blocked,raw,static_fusion,1.1517575853600275,0.5853322379312011,2.8761749647411783,0.65,0.22,1.434473844064955,0.0,2.6666666666666665
s3_vlp_blocked,moving_average,wifi_only,0.7654079820344681,0.7436356879944378,1.3100878457689666,0.77,0.01,0.5248887882712894,0.0,0.0
s3_vlp_blocked,moving_average,vlp_only,1.098055457137,0.7649789060993137,2.384308415379338,0.63,0.22,0.6048851213323913,0.0,0.0
s3_vlp_blocked,moving_average,static_fusion,1.098055457137,0.7649789060993137,2.384308415379338,0.63,0.22,0.6048851213323913,0.0,0.0
s3_vlp_blocked,median,wifi_only,0.8827748215010025,0.8351228323031561,1.4987269740626619,0.68,0.03,0.6194853355641353,0.0,0.0
s3_vlp_blocked,median,vlp_only,0.9129305312903554,0.7256696364305335,1.744262306737081,0.73,0.1,0.6318369847556063,0.0,0.0
s3_vlp_blocked,median,static_fusion,0.9129305312903554,0.7256696364305335,1.744262306737081,0.73,0.1,0.6318369847556063,0.0,0.0
s3_vlp_blocked,ema,wifi_only,0.8802188378496109,0.8586859939876061,1.5064291428273984,0.66,0.04,0.7258937876310032,0.0,0.0
s3_vlp_blocked,ema,vlp_only,1.1033455638761018,0.8233924395037346,2.4130687216537376,0.61,0.21,0.6529117557507225,0.0,0.0
s3_vlp_blocked,ema,static_fusion,1.1033455638761018,0.8233924395037346,2.4130687216537376,0.61,0.21,0.6529117557507225,0.0,0.0
s4_mixed_dynamic,raw,wifi_only,1.8853963306247414,1.5786553619184334,3.505148215478899,0.27,0.35,2.613727830747695,2.0,0.5
s4_mixed_dynamic,raw,vlp_only,0.6687505634050117,0.46213604521911056,1.147504710556281,0.85,0.06,0.7355440978915595,0.0,0.0
s4_mixed_dynamic,raw,static_fusion,0.6687505634050117,0.46213604521911056,1.147504710556281,0.85,0.06,0.7355440978915595,0.0,0.0
s4_mixed_dynamic,moving_average,wifi_only,1.288703141006637,1.037992561557294,2.1883195027309084,0.47,0.12,1.0005090663897753,0.0,0.0
s4_mixed_dynamic,moving_average,vlp_only,0.726545104132777,0.6783241790411509,1.222614005818023,0.81,0.01,0.4274111969594421,0.0,0.0
s4_mixed_dynamic,moving_average,static_fusion,0.726545104132777,0.6783241790411509,1.222614005818023,0.81,0.01,0.4274111969594421,0.0,0.0
s4_mixed_dynamic,median,wifi_only,1.4208453518606887,1.2335883464560498,2.3634756035074815,0.4,0.2,0.854236884384053,0.0,0.0
s4_mixed_dynamic,median,vlp_only,0.7397932303581355,0.6748013934049066,1.2028601975654072,0.82,0.02,0.48448474786724893,0.0,0.0
s4_mixed_dynamic,median,static_fusion,0.7397932303581355,0.6748013934049066,1.2028601975654072,0.82,0.02,0.48448474786724893,0.0,0.0
s4_mixed_dynamic,ema,wifi_only,1.2343967054691545,0.9800982163329666,2.164843631296004,0.52,0.11,1.0463864646087877,0.0,0.0
s4_mixed_dynamic,ema,vlp_only,0.6861013266973341,0.6381130758971847,1.1139587586508333,0.84,0.01,0.44761321716146224,0.0,0.0
s4_mixed_dynamic,ema,static_fusion,0.6828020058145965,0.6303585907519691,1.1139587586508333,0.84,0.01,0.44761321716146224,0.0,0.0
