t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity
20,s2_wifi_degraded,2.0874415206005943,9.43132427410417,False,False,False,-63.0535727221871,-60.44852261003956,-59.68086339099744,-62.82582277049424,-49.35625791735365,-50.31767971157574,0.015982222252627104,0.0168827015177178,0.012788575159869763,0.010617635474872687,0.16451877107267396,0.16511635625256377,0.024848764569319504,0.024386058451878287
21,s2_wifi_degraded,1.6827551012106006,9.608276410412028,False,False,False,-63.37941136556607,-60.59811442864771,-62.79811110401513,-63.16602300910708,-47.80351959207067,-51.61509330663682,0.01516781538929941,0.016132541277551045,0.010654308916435823,0.009823814499380615,0.15021167754496756,0.14953947811636867,0.02316142449877825,0.021508088618794382
22,s2_wifi_degraded,1.5666621834216723,9.721824928735591,False,False,False,-58.90984375315125,-60.7134851670246,-61.511070370263255,-63.30181208916853,-50.583144539497525,-51.99238830932219,0.015356791504902085,0.015670453646026188,0.01050231457552266,0.009522502157517708,0.13955596178232738,0.13981198297199227,0.021684536781999227,0.020681446828502405
23,s2_wifi_degraded,1.8135872918506848,9.442076930062784,False,False,False,-57.217176956759,-60.426049660416,-63.97593414372726,-62.98558341164777,-50.205911169212754,-51.163724362900766,0.01691296456176465,0.016829560337190633,0.010729833230727053,0.01024000406548553,0.1635330833276882,0.1635500682870529,0.02265369218952608,0.022547259472418427
24,s2_wifi_degraded,1.9797748224675469,9.171124941492176,False,False,False,-61.8308025449416,-60.13839726169197,-62.95373072360603,-62.71113135066392,-51.68991687441711,-50.576177010214295,0.01815325540247929,0.01804225576195334,0.009738879937391925,0.010908915083400092,0.18761808770345137,0.18615239558182511,0.022866943455536585,0.024030002043817993
25,s2_wifi_degraded,2.0026978386863656,9.060785581306895,False,False,False,-59.91120669404725,-60.01365613022719,-64.6387778003374,-62.62337554670711,-48.002110109777284,-50.49003598118661,0.019650184025568812,0.018568481383500476,0.010947641093098244,0.011133089532061095,0.1948237634970993,0.19511154547947096,0.02374127635868038,0.02433510455383363
26,s2_wifi_degraded,2.0409538218277232,8.768038731768266,False,False,False,-60.09125363183694,-59.67187541375989,-63.38444652417542,-62.40163332993058,-47.81328677421168,-50.39460502085352,0.02259697613186666,0.0200770857739783,0.010019810014344181,0.011721051223064211,0.21910739551325972,0.21779086967876793,0.025439825525093072,0.02493758443868079
27,s2_wifi_degraded,1.943647595119588,8.39052055732134,False,False,False,-58.79199150559356,-59.18810629743092,-60.40443790374348,-62.20625014055537,-54.50122302744577,-50.86076687903055,0.020872071067182592,0.022300557346859262,0.013712679812565572,0.012267205630435827,0.24197953964869048,0.24063439508836335,0.02285177873939872,0.02449064913792175
28,s2_wifi_degraded,1.822933837050688,7.938503894157455,False,False,False,-54.780458915646506,-58.57458104382625,-63.51014510559223,-61.98339966457619,-51.66087705502264,-51.55014426784427,0.026116910153588562,0.025447117997039657,0.012540145120643132,0.012916229552646406,0.24647895360588581,0.2461538461538462,0.022313716984519717,0.023719205506781846
29,s2_wifi_degraded,1.5143958915018594,7.638191012939957,False,False,False,-57.74010596135082,-58.11369477150987,-63.008657681780775,-62.00476763598418,-53.97476807080469,-52.60875938158907,0.027206374619502184,0.027758493914591228,0.01291731331862211,0.012844842508332658,0.22843190936569355,0.2290049890185404,0.02150636604908125,0.021647848800055873
