t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity
40,s1_clean,6.237110360969902,2.800987646488566,False,False,False,-51.48375167641056,-56.35398882857406,-52.30802011149063,-51.401651212225616,-59.106890528187016,-57.617664625477495,0.044414882861879335,0.0442581952956299,0.12860552094826666,0.12904289637376487,0.0201489518606981,0.02041531543233902,0.029824960646667995,0.02929329115060074
41,s1_clean,6.027973420710303,3.09840759283468,False,False,False,-56.397502546290056,-56.197719477080085,-54.305864314769586,-52.33941688927106,-55.68354127995924,-57.10411198684266,0.04588967174346738,0.04666122788818963,0.11042501330704554,0.10994583104836776,0.022639191281995718,0.022598779148666946,0.0300001149562543,0.03133372277173299
42,s1_clean,5.997073023448079,3.2280332057453927,False,False,False,-57.37805553438589,-56.23795126342887,-49.716726844516195,-52.601160590855265,-57.29604291242461,-56.88959382541363,0.04605201780772906,0.046544840770042305,0.10439735778221973,0.10504442192882447,0.02345555772579603,0.023392765079493567,0.03266487680610758,0.032485057988757775
43,s1_clean,5.977301602080376,3.352058526074975,False,False,False,-58.475064057675056,-56.29676918034525,-52.58266285198452,-52.83036811451302,-56.537852952224824,-56.682523318612596,0.046520125398494226,0.04619579842361788,0.10119051293970882,0.10081284319920826,0.022243064786750196,0.024141592577125105,0.03552961551974598,0.0336760786350245
44,s1_clean,5.902053565295218,3.5870012302182115,False,False,False,-58.01767848106068,-56.36205388422904,-53.175745609993406,-53.33108719810396,-56.5199697876162,-56.26649356818219,0.04726319516392207,0.045988440031485125,0.09198066422605987,0.09157549286691315,0.024343710738719986,0.025839405911883447,0.03520147160098991,0.03587323311102707
45,s1_clean,5.84764723140247,3.748268178695647,False,False,False,-56.700407402168075,-56.413087145680166,-54.965495529228626,-53.67077147373334,-52.13750390592457,-55.9695145534057,0.04728342954532193,0.04574391555515065,0.087164926209074,0.08555004869749962,0.0270453840175771,0.027113781823991975,0.038410703790332026,0.03743937733545494
46,s1_clean,5.7905916990273125,3.9540421895316378,False,False,False,-53.22070423867157,-56.50805389921156,-58.81582210906444,-54.072989865509236,-55.98477253924039,-55.58061524400532,0.045682994102286045,0.04507170981939377,0.0797708819905385,0.0787416088129329,0.030725480934058455,0.028786620872576812,0.03875342248546454,0.03960198477535877
47,s1_clean,5.615192813296309,4.351568926489183,False,False,False,-60.409219684854044,-56.635568031078414,-51.501913936301065,-54.914165550435655,-51.73896260153141,-54.763689646426904,0.044397918894206134,0.04424877538946617,0.064553497234038,0.06571519072943315,0.030967409298170608,0.03291566820193687,0.04241272411857562,0.04348137145898631
48,s1_clean,5.49223566932926,4.551447461998359,False,False,False,-60.97937696101004,-56.673586868054414,-58.17585900115299,-55.36148963965661,-53.297207314803025,-54.31894730799386,0.04410441985130661,0.044042009852288594,0.06078209831088899,0.05952818169328023,0.03599014980022764,0.03560210782426211,0.04650670811358988,0.04508282415612728
49,s1_clean,5.414751159852098,4.694331234614093,False,False,False,-50.54502043335725,-56.72360524236656,-57.59327094689227,-55.65608182307737,-56.09060559927447,-53.99301644409151,0.0427033582092421,0.043630119701955836,0.055261495801994534,0.055732250422025065,0.03852534313825479,0.03761099266720445,0.04590643029655299,0.04627282236785966
50,s1_clean,5.284112641295624,4.985426545029498,False,False,False,-60.09641708878321,-56.879487038270284,-54.05306467730173,-56.19894445025401,-53.73000634134634,-53.303933778920644,0.04292436529007422,0.04219735556128318,0.04886456567327902,0.049288238890404686,0.0409250477161413,0.04188823982381202,0.04868197372392617,0.048867024725106296
51,s1_clean,5.241467849997588,5.146386896673119,False,False,False,-60.35728458037763,-57.00960368325854,-58.95744252159486,-56.45390021135028,-55.02877864871123,-52.90781852280092,0.04018364713638604,0.04097208009345279,0.046110662662957554,0.046491625423244934,0.044995781192457,0.04414967849581747,0.05001808085972695,0.050626227791954914
52,s1_clean,5.312406077942571,5.4188305034477,False,False,False,-56.1292857833473,-57.39304638169261,-53.62571106661632,-56.72162994824191,-53.452873885460804,-52.22476482192134,0.03674309758180444,0.037508763871344976,0.043844455238045976,0.043646083664553706,0.045493874924259214,0.046222532848062846,0.05560016615896845,0.0559109095802534
53,s1_clean,5.348436338770621,5.638406338643498,False,False,False,-59.10302604577497,-57.67299809670995,-55.39741389554758,-56.96405658521009,-46.282067505718615,-51.63504653030655,0.03513772924174768,0.03514935202219424,0.04219330507229777,0.041205184847301186,0.04725429274490168,0.04810201351232166,0.05930666679759289,0.06021225613556071
54,s1_clean,5.403285630073735,5.921849491887416,False,False,False,-61.48773647633679,-58.03583327533168,-56.007576805299834,-57.27095574639234,-49.6228336154265,-50.823682580645624,0.03211636903774337,0.032296344522247195,0.037842917018941,0.03827922781474029,0.051773150269795454,0.05024857312316141,0.06717799297364188,0.06639385408409365
55,s1_clean,5.389714633426687,6.253274443829397,False,False,False,-59.05453150636351,-58.379486406092276,-59.939677346170825,-57.69743883248458,-53.54787847701554,-49.749150766415184,0.02848952672256637,0.029779179530476492,0.03293961712886251,0.034597367543182586,0.05243947254120541,0.05393389672358592,0.07216478061580095,0.07212592680684773
56,s1_clean,5.195285542548939,6.456984202180508,False,False,False,-58.780554440883016,-58.431454608478404,-59.17250832750112,-58.105534918202906,-49.630106455264986,-48.94576862627373,0.027710908484870893,0.029347409395960627,0.03260120970078235,0.03151479184449651,0.05927683443424358,0.0602745598393898,0.06874329380895582,0.07018863435451493
57,s1_clean,4.86183044372369,6.506009930366596,False,False,False,-54.91909635264083,-58.209679762079745,-57.39807502264301,-58.43765116175615,-49.39658022306667,-48.746324025820776,0.03022546308036915,0.030774723838522453,0.030809807986546443,0.029280661700135158,0.06881364027783515,0.06933812686544862,0.062171279466600456,0.06218861193377224
58,s1_clean,4.430966043559735,6.658303038540852,False,False,False,-56.86258900354507,-58.054897613924965,-59.455283969101515,-58.95733184207629,-46.615450692148514,-48.40375332530812,0.02989305909087682,0.0316361757746284,0.025835509611251212,0.02601606348549171,0.08528071947979535,0.08539894419837671,0.054663220620144476,0.05394280323713552
59,s1_clean,4.178500405215754,6.923849404304298,False,False,False,-57.38424220928063,-58.2059791392409,-60.52314651686845,-59.42553651140958,-47.41872163022925,-47.6745687066157,0.029607411553318162,0.030312071593203167,0.023114712599970465,0.023338229323200992,0.1009604324089714,0.10096967112050899,0.05093312654143822,0.05060227009717333
